Front,Back,Tags
"Completa el prefijo:<br><br>Tycho de Brahe fuhr zu Prag mit dem Kaiser Rudolf dem zweyten in der Kutsche, und wollte den Harn ___halten, aber nachdem er seine Freyheit wieder erlanget, konnte er gar nicht harnen, und starb aus lauter Höflichkeit.","<div class=""answer"">ver</div><div class=""example"">Tycho de Brahe fuhr zu Prag mit dem Kaiser Rudolf dem zweyten in der Kutsche, und wollte den Harn verhalten, aber nachdem er seine Freyheit wieder erlanget, konnte er gar nicht harnen, und starb aus lauter Höflichkeit.</div><p><b>verhalten</b> = retener o suprimir algo</p><p><b>Base:</b> halten</p><div class=""meta""><p><b>Significado:</b><br>retener o suprimir algo</p><div class=""translation""><b>Traducción:</b><br>Tycho de Brahe fue a Praga con el emperador Rodolfo el Segundo en la calesa, y quiso retener la orina, pero después de recuperar su libertad, no pudo orinar y murió por pura cortesía.</div><p><b>Separabilidad:</b><br>inseparable — verhält — verhalten</p><p><b>Perfekt:</b><br>Tycho de Brahe hat den Harn verhalten.</p><p><b>Fuente:</b><br>https://de.wiktionary.org/wiki/verhalten</p></div>",verb_prefix family::halten prefix::ver separability::inseparable difficulty::c2 register::archaic source::wiktionary_openai quality::ok cardtype::prefix_cloze
Completa el prefijo:<br><br>Die erkrankte Person muss sich beim Husten oder Niesen die Hand ___halten und sich anschließend die Hände waschen.,"<div class=""answer"">vor</div><div class=""example"">Die erkrankte Person muss sich beim Husten oder Niesen die Hand vorhalten und sich anschließend die Hände waschen.</div><p><b>vorhalten</b> = sostener algo con la mano delante de uno, por ejemplo para cubrir o proteger</p><p><b>Base:</b> halten</p><div class=""meta""><p><b>Significado:</b><br>sostener algo con la mano delante de uno, por ejemplo para cubrir o proteger</p><div class=""translation""><b>Traducción:</b><br>La persona enferma debe sostenerse la mano delante al toser o estornudar y luego lavarse las manos.</div><p><b>Construcción:</b><br>etwas vor sich halten</p><p><b>Construcción ES:</b><br>sostener algo delante de uno</p><p><b>Separabilidad:</b><br>separable — hält ... vor — vorgehalten</p><p><b>Perfekt:</b><br>Er hat sich die Hand vorgehalten, um die Tröpfchen abzufangen.</p><p><b>Fuente:</b><br>https://de.wiktionary.org/wiki/vorhalten</p></div>",verb_prefix family::halten prefix::vor separability::separable difficulty::b1 register::common source::wiktionary_openai quality::ok cardtype::prefix_cloze
"Completa el prefijo:<br><br>Ich dachte schon, ich müsste die ganze Nacht die Öffnung ___halten.","<div class=""answer"">zu</div><div class=""example"">Ich dachte schon, ich müsste die ganze Nacht die Öffnung zuhalten.</div><p><b>zuhalten</b> = asegurar que algo permanezca cerrado</p><p><b>Base:</b> halten</p><div class=""meta""><p><b>Significado:</b><br>asegurar que algo permanezca cerrado</p><div class=""translation""><b>Traducción:</b><br>Ya pensé que tendría que mantener cerrada la apertura toda la noche.</div><p><b>Construcción:</b><br>jemand hält etwas zu</p><p><b>Construcción ES:</b><br>alguien ciERRA algo</p><p><b>Separabilidad:</b><br>separable — hält ... zu — zugehalten</p><p><b>Perfekt:</b><br>Er hat die Tür zugehalten.</p><p><b>Fuente:</b><br>https://de.wiktionary.org/wiki/zuhalten</p></div>",verb_prefix family::halten prefix::zu separability::separable difficulty::b1 register::common source::wiktionary_openai quality::ok cardtype::prefix_cloze
"Completa el prefijo:<br><br>In einer klaren Nacht wird es folglich wesentlich kälter als in einer Nacht mit geschlossener Wolkendecke, da die terrestrische Wärmestrahlung ins Weltall entweichen kann und kaum durch in der Atmosphäre enthaltenen kondensierten Wasserdampf ___gehalten wird.","<div class=""answer"">zurück</div><div class=""example"">In einer klaren Nacht wird es folglich wesentlich kälter als in einer Nacht mit geschlossener Wolkendecke, da die terrestrische Wärmestrahlung ins Weltall entweichen kann und kaum durch in der Atmosphäre enthaltenen kondensierten Wasserdampf zurückgehalten wird.</div><p><b>zurückhalten</b> = contener, retener</p><p><b>Base:</b> halten</p><div class=""meta""><p><b>Significado:</b><br>contener, retener</p><div class=""translation""><b>Traducción:</b><br>En una noche clara, por lo tanto, hace considerablemente más frío que en una noche con cubierta de nubes, ya que la radiación térmica terrestre puede escapar al espacio y apenas es contenida por el vapor de agua condensado contenido en la atmósfera.</div><p><b>Construcción:</b><br>transitiv: Subjekt hält etwas zurück</p><p><b>Construcción ES:</b><br>transitivo: el sujeto contiene algo</p><p><b>Separabilidad:</b><br>separable — hält ... zurück — zurückgehalten</p><p><b>Perfekt:</b><br>er hat zurückgehalten</p><p><b>Fuente:</b><br>https://de.wiktionary.org/wiki/zur%C3%BCckhalten</p></div>",verb_prefix family::halten prefix::zurück separability::separable difficulty::b2 register::common source::wiktionary_openai quality::ok cardtype::prefix_cloze
Completa el prefijo:<br><br>Der Stuhl hält jetzt wieder ___.,"<div class=""answer"">zusammen</div><div class=""example"">Der Stuhl hält jetzt wieder zusammen.</div><p><b>zusammenhalten</b> = formar una unidad sólida, no separarse</p><p><b>Base:</b> halten</p><div class=""meta""><p><b>Significado:</b><br>formar una unidad sólida, no separarse</p><div class=""translation""><b>Traducción:</b><br>La silla ahora vuelve a mantenerse unida.</div><p><b>Construcción:</b><br>zusammenhalten + Subjekt (das zusammenhält)</p><p><b>Construcción ES:</b><br>zusammenhalten + sujeto (que se mantiene unido)</p><p><b>Separabilidad:</b><br>separable — hält ... zusammen — zusammengehalten</p><p><b>Perfekt:</b><br>Der Stuhl hat zusammengehalten.</p><p><b>Fuente:</b><br>https://de.wiktionary.org/wiki/zusammenhalten</p></div>",verb_prefix family::halten prefix::zusammen separability::separable difficulty::b1 register::common source::wiktionary_openai quality::ok cardtype::prefix_cloze
Completa el prefijo:<br><br>Ich kam gestern in Bremen ___.,"<div class=""answer"">an</div><div class=""example"">Ich kam gestern in Bremen an.</div><p><b>ankommen</b> = llegar a un lugar</p><p><b>Base:</b> kommen</p><div class=""meta""><p><b>Significado:</b><br>llegar a un lugar</p><div class=""translation""><b>Traducción:</b><br>Llegué ayer a Bremen.</div><p><b>Construcción:</b><br>ankommen (in [+Dativ] Ort)</p><p><b>Construcción ES:</b><br>llegar a (un lugar)</p><p><b>Separabilidad:</b><br>separable — kommt ... an — angekommen</p><p><b>Perfekt:</b><br>Er ist um 8 Uhr angekommen.</p><p><b>Fuente:</b><br>https://de.wiktionary.org/wiki/ankommen</p></div>",verb_prefix family::kommen prefix::an separability::separable difficulty::a2 register::common source::wiktionary_openai quality::ok cardtype::prefix_cloze
Completa el prefijo:<br><br>Mit den Selfies ist eine neue Mode ___gekommen.,"<div class=""answer"">auf</div><div class=""example"">Mit den Selfies ist eine neue Mode aufgekommen.</div><p><b>aufkommen</b> = aparecer, llegar, surgir</p><p><b>Base:</b> kommen</p><div class=""meta""><p><b>Significado:</b><br>aparecer, llegar, surgir</p><div class=""translation""><b>Traducción:</b><br>Con los selfies ha surgido una nueva moda.</div><p><b>Construcción:</b><br>aufkommen (für etwas)</p><p><b>Construcción ES:</b><br>aparecer o surgir (para algo)</p><p><b>Separabilidad:</b><br>separable — kommt ... auf — aufgekommen</p><p><b>Perfekt:</b><br>Eine neue Mode ist aufgekommen.</p><p><b>Fuente:</b><br>https://de.wiktionary.org/wiki/aufkommen</p></div>",verb_prefix family::kommen prefix::auf separability::separable difficulty::b1 register::common source::wiktionary_openai quality::ok cardtype::prefix_cloze
Completa el prefijo:<br><br>Mit den Getränken werden wir das Wochenende ___kommen.,"<div class=""answer"">aus</div><div class=""example"">Mit den Getränken werden wir das Wochenende auskommen.</div><p><b>auskommen</b> = manejarse con algo o tener suficiente de algo</p><p><b>Base:</b> kommen</p><div class=""meta""><p><b>Significado:</b><br>manejarse con algo o tener suficiente de algo</p><div class=""translation""><b>Traducción:</b><br>Con las bebidas nos las arreglaremos para el fin de semana.</div><p><b>Construcción:</b><br>mit + Dativ</p><p><b>Construcción ES:</b><br>con + dativo</p><p><b>Separabilidad:</b><br>separable — kommt ... aus — ausgekommen</p><p><b>Perfekt:</b><br>Wir sind gut mit dem Geld ausgekommen.</p><p><b>Fuente:</b><br>https://de.wiktionary.org/wiki/auskommen</p></div>",verb_prefix family::kommen prefix::aus separability::separable difficulty::b1 register::common source::wiktionary_openai quality::ok cardtype::prefix_cloze
Completa el prefijo:<br><br>Wir ___kommen Post.,"<div class=""answer"">be</div><div class=""example"">Wir bekommen Post.</div><p><b>bekommen</b> = recibir algo</p><p><b>Base:</b> kommen</p><div class=""meta""><p><b>Significado:</b><br>recibir algo</p><div class=""translation""><b>Traducción:</b><br>Recibimos correo.</div><p><b>Separabilidad:</b><br>inseparable — bekommt — bekommen</p><p><b>Perfekt:</b><br>Sie hat ein Paket bekommen.</p><p><b>Fuente:</b><br>https://de.wiktionary.org/wiki/bekommen</p></div>",verb_prefix family::kommen prefix::be separability::inseparable difficulty::a2 register::common source::wiktionary_openai quality::ok cardtype::prefix_cloze
"Completa el prefijo:<br><br>Ich sende dir dorthin Nachricht, wann ich hier ___kommen kann.","<div class=""answer"">fort</div><div class=""example"">Ich sende dir dorthin Nachricht, wann ich hier fortkommen kann.</div><p><b>fortkommen</b> = salir de un lugar, marcharse</p><p><b>Base:</b> kommen</p><div class=""meta""><p><b>Significado:</b><br>salir de un lugar, marcharse</p><div class=""translation""><b>Traducción:</b><br>Te enviaré un mensaje allí, cuándo puedo salir de aquí.</div><p><b>Construcción:</b><br>fortkommen</p><p><b>Construcción ES:</b><br>salir/marcharse de un lugar</p><p><b>Separabilidad:</b><br>separable — kommt ... fort — fortgekommen</p><p><b>Perfekt:</b><br>Ich bin gestern spät fortgekommen.</p><p><b>Fuente:</b><br>https://de.wiktionary.org/wiki/fortkommen</p></div>",verb_prefix family::kommen prefix::fort separability::separable difficulty::b1 register::colloquial source::wiktionary_openai quality::ok cardtype::prefix_cloze
Completa el prefijo:<br><br>Komm sofort ___!,"<div class=""answer"">her</div><div class=""example"">Komm sofort her!</div><p><b>herkommen</b> = venir hacia la persona que habla</p><p><b>Base:</b> kommen</p><div class=""meta""><p><b>Significado:</b><br>venir hacia la persona que habla</p><div class=""translation""><b>Traducción:</b><br>¡Ven hacia aquí inmediatamente!</div><p><b>Construcción:</b><br>herkommen [intransitiv]</p><p><b>Construcción ES:</b><br>herkommen [intransitivo]</p><p><b>Separabilidad:</b><br>separable — kommt ... her — hergekommen</p><p><b>Perfekt:</b><br>Er ist hergekommen</p><p><b>Fuente:</b><br>https://de.wiktionary.org/wiki/herkommen</p></div>",verb_prefix family::kommen prefix::her separability::separable difficulty::a1 register::common source::wiktionary_openai quality::ok cardtype::prefix_cloze
"Completa el prefijo:<br><br>Ich würde gerne ___ euch mitkommen, bin aber leider krank.","<div class=""answer"">mit</div><div class=""example"">Ich würde gerne mit euch mitkommen, bin aber leider krank.</div><p><b>mitkommen</b> = acompañar, irse con, ir con, venir con, venirse con</p><p><b>Base:</b> kommen</p><div class=""meta""><p><b>Significado:</b><br>acompañar, irse con, ir con, venir con, venirse con</p><div class=""translation""><b>Traducción:</b><br>Me gustaría ir con vosotros, pero desgraciadamente estoy enfermo.</div><p><b>Construcción:</b><br>mit + kommen (jemandem folgen, zusammen zu einem Ort gehen)</p><p><b>Construcción ES:</b><br>mit + kommen (seguir a alguien, ir juntos a un lugar)</p><p><b>Separabilidad:</b><br>separable — kommt ... mit — mitgekommen</p><p><b>Perfekt:</b><br>Ich bin mitgekommen.</p><p><b>Fuente:</b><br>https://de.wiktionary.org/wiki/mitkommen</p></div>",verb_prefix family::kommen prefix::mit separability::separable difficulty::a2 register::common source::wiktionary_openai quality::ok cardtype::prefix_cloze
"Completa el prefijo:<br><br>Dann lässt sich von unseren jungen Leuten der eine seine Braut, der andere seine Eltern und Geschwister ___kommen.","<div class=""answer"">nach</div><div class=""example"">Dann lässt sich von unseren jungen Leuten der eine seine Braut, der andere seine Eltern und Geschwister nachkommen.</div><p><b>nachkommen</b> = seguir a alguien o algo; ocurrir después como consecuencia</p><p><b>Base:</b> kommen</p><div class=""meta""><p><b>Significado:</b><br>seguir a alguien o algo; ocurrir después como consecuencia</p><div class=""translation""><b>Traducción:</b><br>Entonces, de nuestros jóvenes, uno hace que su novia le siga, el otro a sus padres y hermanos.</div><p><b>Construcción:</b><br>intransitive verb with dative object</p><p><b>Construcción ES:</b><br>verbo intransitivo con objeto dativo</p><p><b>Separabilidad:</b><br>separable — kommt ... nach — nachgekommen</p><p><b>Perfekt:</b><br>Sie ist gestern nachgekommen.</p><p><b>Fuente:</b><br>https://de.wiktionary.org/wiki/nachkommen</p></div>",verb_prefix family::kommen prefix::nach separability::separable difficulty::b1 register::common source::wiktionary_openai quality::ok cardtype::prefix_cloze
Completa el prefijo:<br><br>Komm doch mal ___ zu mir!,"<div class=""answer"">vor</div><div class=""example"">Komm doch mal vor zu mir!</div><p><b>vorkommen</b> = avanzar</p><p><b>Base:</b> kommen</p><div class=""meta""><p><b>Significado:</b><br>avanzar</p><div class=""translation""><b>Traducción:</b><br>¡Avanza hacia mí!</div><p><b>Construcción:</b><br>sich (reflexiv) nach vorn bewegen</p><p><b>Construcción ES:</b><br>moverse hacia adelante (reflexivo)</p><p><b>Separabilidad:</b><br>separable — kommt ... vor — vorgekommen</p><p><b>Perfekt:</b><br>Er ist vorgekommen.</p><p><b>Fuente:</b><br>https://de.wiktionary.org/wiki/vorkommen</p></div>",verb_prefix family::kommen prefix::vor separability::separable difficulty::a2 register::colloquial source::wiktionary_openai quality::ok cardtype::prefix_cloze
"Completa el prefijo:<br><br>Kevin, komm da sofort ___! Das ist gefährlich!","<div class=""answer"">weg</div><div class=""example"">Kevin, komm da sofort weg! Das ist gefährlich!</div><p><b>wegkommen</b> = irse, alejarse</p><p><b>Base:</b> kommen</p><div class=""meta""><p><b>Significado:</b><br>irse, alejarse</p><div class=""translation""><b>Traducción:</b><br>¡Kevin, aléjate de ahí inmediatamente! ¡Es peligroso!</div><p><b>Construcción:</b><br>wegkommen (intransitiv)</p><p><b>Construcción ES:</b><br>wegkommen (intransitivo)</p><p><b>Separabilidad:</b><br>separable — kommt ... weg — weggekommen</p><p><b>Perfekt:</b><br>Kevin ist sofort weggekommen.</p><p><b>Fuente:</b><br>https://de.wiktionary.org/wiki/wegkommen</p></div>",verb_prefix family::kommen prefix::weg separability::separable difficulty::b1 register::common source::wiktionary_openai quality::ok cardtype::prefix_cloze
Completa el prefijo:<br><br>Du kommst zu spät; sie sind bereits vor einigen Minuten ___gelaufen.,"<div class=""answer"">ab</div><div class=""example"">Du kommst zu spät; sie sind bereits vor einigen Minuten abgelaufen.</div><p><b>ablaufen</b> = algo comienza o fluye</p><p><b>Base:</b> laufen</p><div class=""meta""><p><b>Significado:</b><br>algo comienza o fluye</p><div class=""translation""><b>Traducción:</b><br>Llegas tarde; ya han comenzado hace varios minutos.</div><p><b>Construcción:</b><br>ablaufen (etwas)</p><p><b>Construcción ES:</b><br>ablaufen (algo)</p><p><b>Separabilidad:</b><br>separable — läuft ... ab — abgelaufen</p><p><b>Perfekt:</b><br>Die Frist ist bereits abgelaufen.</p><p><b>Fuente:</b><br>https://de.wiktionary.org/wiki/ablaufen</p></div>",verb_prefix family::laufen prefix::ab separability::separable difficulty::b1 register::common source::wiktionary_openai quality::ok cardtype::prefix_cloze
