base,derived,sense_id,prefix,separability,pos,gloss_de,gloss_es,gloss_en,example,example_de,example_es,example_en,example_de_with_blank,answer,present_example_de,perfect_example_de,construction,construction_es,register,difficulty,frequency_bucket,is_reflexive,takes_accusative,takes_dative,fixed_preposition,present_3sg,perfect_auxiliary,participle_ii,separable_sentence_pattern,is_quality_ok,quality_flags,anki_hint_es,wiktionary_url,source
halten,erhalten,1,er-,inseparable,Verb,transitiv :,"obtener, recibir","get, obtain, receive, achieve",Der Empfänger erhielt ein Paket von einem Boten.,Der Empfänger erhielt ein Paket von einem Boten.,,,,,,,,,unknown,unknown,unknown,False,,,,,,,,False,"[""metadata_gloss"", ""missing_answer"", ""missing_construction"", ""missing_example_de_with_blank"", ""missing_participle_ii"", ""missing_perfect_auxiliary"", ""missing_present_3sg""]",,https://de.wiktionary.org/wiki/erhalten,wiktionary
halten,festhalten,1,fest-,separable,Verb,"so in der Hand halten , dass es ihr nicht entgleitet",agarrar,fasten,Ich hielt das Buch fest .,Ich hielt das Buch fest .,,,,,,,,,unknown,unknown,unknown,False,,,,,,,,False,"[""missing_answer"", ""missing_construction"", ""missing_example_de_with_blank"", ""missing_participle_ii"", ""missing_perfect_auxiliary"", ""missing_present_3sg""]",,https://de.wiktionary.org/wiki/festhalten,wiktionary
halten,herhalten,1,her-,separable,Verb,"(für etwas) dienen , verantwortlich sein",,,"Kaum war er einmal aus Hamburg zu Besuch, musste er schon wieder dafür herhalten .","Kaum war er einmal aus Hamburg zu Besuch, musste er schon wieder dafür herhalten .",,,,,,,,,unknown,unknown,unknown,False,,,,,,,,False,"[""missing_answer"", ""missing_construction"", ""missing_example_de_with_blank"", ""missing_gloss_en"", ""missing_gloss_es"", ""missing_participle_ii"", ""missing_perfect_auxiliary"", ""missing_present_3sg""]",,https://de.wiktionary.org/wiki/herhalten,wiktionary
halten,hinhalten,1,hin-,separable,Verb,transitiv :,tender,hold out,"Kannst du das Bild mal da so hinhalten, damit ich sehe, wie es wirkt?","Kannst du das Bild mal da so hinhalten, damit ich sehe, wie es wirkt?",,,,,,,,,unknown,unknown,unknown,False,,,,,,,,False,"[""metadata_gloss"", ""missing_answer"", ""missing_construction"", ""missing_example_de_with_blank"", ""missing_participle_ii"", ""missing_perfect_auxiliary"", ""missing_present_3sg""]",,https://de.wiktionary.org/wiki/hinhalten,wiktionary
halten,mithalten,1,mit-,separable,Verb,"konkurrenzfähig sein, die gleiche Leistung bieten","poder competir, seguir",keep up with,Doch gerade in diesem Bereich können viele kleinere Händler nicht mithalten .,Doch gerade in diesem Bereich können viele kleinere Händler nicht mithalten .,,,,,,,,,unknown,unknown,unknown,False,,,,,,,,False,"[""missing_answer"", ""missing_construction"", ""missing_example_de_with_blank"", ""missing_participle_ii"", ""missing_perfect_auxiliary"", ""missing_present_3sg""]",,https://de.wiktionary.org/wiki/mithalten,wiktionary
halten,nachhalten,1,nach-,separable,Verb,"in die Zukunft begleitend beobachten, weiterhin als aktuelles Thema betrachten",,,"Gut, oder nicht gut, keine Neuigkeiten zu den Flugdaten. Aber Sie halten das mal nach , ja?","Gut, oder nicht gut, keine Neuigkeiten zu den Flugdaten. Aber Sie halten das mal nach , ja?",,,,,,,,,unknown,unknown,unknown,False,,,,,,,,False,"[""missing_answer"", ""missing_construction"", ""missing_example_de_with_blank"", ""missing_gloss_en"", ""missing_gloss_es"", ""missing_participle_ii"", ""missing_perfect_auxiliary"", ""missing_present_3sg""]",,https://de.wiktionary.org/wiki/nachhalten,wiktionary
halten,verhalten,1,ver-,inseparable,Verb,"gehoben , fast nur als Partizip : zurückhalten , unterdrücken",retener,"restrain, suppress","Tycho de Brahe fuhr zu Prag mit dem Kaiser Rudolf dem zweyten in der Kutsche, und wollte den Harn verhalten , aber nachdem er seine Freyheit wieder erlanget, konnte er gar nicht harnen, und starb aus lauter Höflichkeit.","Tycho de Brahe fuhr zu Prag mit dem Kaiser Rudolf dem zweyten in der Kutsche, und wollte den Harn verhalten , aber nachdem er seine Freyheit wieder erlanget, konnte er gar nicht harnen, und starb aus lauter Höflichkeit.",,,,,,,,,unknown,unknown,unknown,False,,,,,,,,False,"[""long_example"", ""missing_answer"", ""missing_construction"", ""missing_example_de_with_blank"", ""missing_participle_ii"", ""missing_perfect_auxiliary"", ""missing_present_3sg""]",,https://de.wiktionary.org/wiki/verhalten,wiktionary
halten,vorhalten,1,vor-,separable,Verb,"etwas mit der Hand vor sich, seinem Körper/Mund platzieren ; etwas aus der Nähe auf jemand anderen richten, zum Beispiel eine Waffe",,,Die erkrankte Person muss sich beim Husten oder Niesen die Hand vorhalten und sich anschließend die Hände waschen.,Die erkrankte Person muss sich beim Husten oder Niesen die Hand vorhalten und sich anschließend die Hände waschen.,,,,,,,,,unknown,unknown,unknown,False,,,,,,,,False,"[""missing_answer"", ""missing_construction"", ""missing_example_de_with_blank"", ""missing_gloss_en"", ""missing_gloss_es"", ""missing_participle_ii"", ""missing_perfect_auxiliary"", ""missing_present_3sg""]",,https://de.wiktionary.org/wiki/vorhalten,wiktionary
halten,zuhalten,1,zu-,separable,Verb,"dafür sorgen, dass etwas geschlossen bleibt",,,"Ich dachte schon, ich müsste die ganze Nacht die Öffnung zuhalten .","Ich dachte schon, ich müsste die ganze Nacht die Öffnung zuhalten .",,,,,,,,,unknown,unknown,unknown,False,,,,,,,,False,"[""missing_answer"", ""missing_construction"", ""missing_example_de_with_blank"", ""missing_gloss_en"", ""missing_gloss_es"", ""missing_participle_ii"", ""missing_perfect_auxiliary"", ""missing_present_3sg""]",,https://de.wiktionary.org/wiki/zuhalten,wiktionary
halten,zurückhalten,1,zurück-,separable,Verb,transitiv :,contener,"keep, restrain, retain","In einer klaren Nacht wird es folglich wesentlich kälter als in einer Nacht mit geschlossener Wolkendecke, da die terrestrische Wärmestrahlung ins Weltall entweichen kann und kaum durch in der Atmosphäre enthaltenen kondensierten Wasserdampf zurückgehalten wird.","In einer klaren Nacht wird es folglich wesentlich kälter als in einer Nacht mit geschlossener Wolkendecke, da die terrestrische Wärmestrahlung ins Weltall entweichen kann und kaum durch in der Atmosphäre enthaltenen kondensierten Wasserdampf zurückgehalten wird.",,,,,,,,,unknown,unknown,unknown,False,,,,,,,,False,"[""long_example"", ""metadata_gloss"", ""missing_answer"", ""missing_construction"", ""missing_example_de_with_blank"", ""missing_participle_ii"", ""missing_perfect_auxiliary"", ""missing_present_3sg""]",,https://de.wiktionary.org/wiki/zur%C3%BCckhalten,wiktionary
halten,zusammenhalten,1,zusammen-,separable,Verb,eine untrennbare Einheit bilden,,,Der Stuhl hält jetzt wieder zusammen.,Der Stuhl hält jetzt wieder zusammen.,,,,,,,,,unknown,unknown,unknown,False,,,,,,,,False,"[""missing_answer"", ""missing_construction"", ""missing_example_de_with_blank"", ""missing_gloss_en"", ""missing_gloss_es"", ""missing_participle_ii"", ""missing_perfect_auxiliary"", ""missing_present_3sg""]",,https://de.wiktionary.org/wiki/zusammenhalten,wiktionary
kommen,abkommen,1,ab-,separable,Verb,intransitiv:,,"come, derive, be descended, descend, originate, source, spring","Plötzlich sagte der Graf: »So sind Sie, nicht wahr?, eigentlich adelig. Denn dies wäre es ja: zu fühlen, daß man von einem besonderen und auserwählten Menschen abkommt und daß man dies durch nichts im Leben je verlieren kann.[…]«","Plötzlich sagte der Graf: »So sind Sie, nicht wahr?, eigentlich adelig. Denn dies wäre es ja: zu fühlen, daß man von einem besonderen und auserwählten Menschen abkommt und daß man dies durch nichts im Leben je verlieren kann.[…]«",,,,,,,,,unknown,unknown,unknown,False,,,,,,,,False,"[""long_example"", ""metadata_gloss"", ""missing_answer"", ""missing_construction"", ""missing_example_de_with_blank"", ""missing_gloss_es"", ""missing_participle_ii"", ""missing_perfect_auxiliary"", ""missing_present_3sg""]",,https://de.wiktionary.org/wiki/abkommen,wiktionary
kommen,ankommen,1,an-,separable,Verb,intransitiv :,llegar,arrive,Ich kam gestern in Bremen an.,Ich kam gestern in Bremen an.,,,,,,,,,unknown,unknown,unknown,False,,,,,,,,False,"[""metadata_gloss"", ""missing_answer"", ""missing_construction"", ""missing_example_de_with_blank"", ""missing_participle_ii"", ""missing_perfect_auxiliary"", ""missing_present_3sg""]",,https://de.wiktionary.org/wiki/ankommen,wiktionary
kommen,aufkommen,1,auf-,separable,Verb,in Gebrauch kommen oder Mode werden,"aparecer, llegar, surgir","arise, appear",Mit den Selfies ist eine neue Mode aufgekommen.,Mit den Selfies ist eine neue Mode aufgekommen.,,,,,,,,,unknown,unknown,unknown,False,,,,,,,,False,"[""missing_answer"", ""missing_construction"", ""missing_example_de_with_blank"", ""missing_participle_ii"", ""missing_perfect_auxiliary"", ""missing_present_3sg""]",,https://de.wiktionary.org/wiki/aufkommen,wiktionary
kommen,auskommen,1,aus-,separable,Verb,"mit einer Sache: von etwas ist genügend vorhanden , sodass man für den vorgesehenen Zweck ausreichend davon hat",manejarse,make do,Mit den Getränken werden wir das Wochenende auskommen.,Mit den Getränken werden wir das Wochenende auskommen.,,,,,,,,,unknown,unknown,unknown,False,,,,,,,,False,"[""missing_answer"", ""missing_construction"", ""missing_example_de_with_blank"", ""missing_participle_ii"", ""missing_perfect_auxiliary"", ""missing_present_3sg""]",,https://de.wiktionary.org/wiki/auskommen,wiktionary
kommen,beikommen,1,bei-,separable,Verb,"über Personen: jemandem etwas nachweisen können, jemanden zur Verantwortung ziehen",,,Diesem windigen Geschäftsmann ist mit legalen Mitteln kaum beizukommen .,Diesem windigen Geschäftsmann ist mit legalen Mitteln kaum beizukommen .,,,,,,,,,unknown,unknown,unknown,False,,,,,,,,False,"[""missing_answer"", ""missing_construction"", ""missing_example_de_with_blank"", ""missing_gloss_en"", ""missing_gloss_es"", ""missing_participle_ii"", ""missing_perfect_auxiliary"", ""missing_present_3sg""]",,https://de.wiktionary.org/wiki/beikommen,wiktionary
kommen,bekommen,1,be-,inseparable,Verb,"etwas empfangen, etwas erhalten , etwas erlangen; in seinen Besitz übernehmen",recibir,"get, receive, be given",Wir bekommen Post.,Wir bekommen Post.,,,,,,,,,unknown,unknown,unknown,False,,,,,,,,False,"[""missing_answer"", ""missing_construction"", ""missing_example_de_with_blank"", ""missing_participle_ii"", ""missing_perfect_auxiliary"", ""missing_present_3sg""]",,https://de.wiktionary.org/wiki/bekommen,wiktionary
kommen,einkommen,1,ein-,separable,Verb,Geld kommt ein : in Empfang eingenommen werden,,,"Die Sitzungen wurden schließlich sehr zahlreich besucht, es soll dabei ein erheblicher Betrag eingekommen sein?","Die Sitzungen wurden schließlich sehr zahlreich besucht, es soll dabei ein erheblicher Betrag eingekommen sein?",,,,,,,,,unknown,unknown,unknown,False,,,,,,,,False,"[""missing_answer"", ""missing_construction"", ""missing_example_de_with_blank"", ""missing_gloss_en"", ""missing_gloss_es"", ""missing_participle_ii"", ""missing_perfect_auxiliary"", ""missing_present_3sg""]",,https://de.wiktionary.org/wiki/einkommen,wiktionary
kommen,entkommen,1,ent-,inseparable,Verb,"intransitiv : eine bedrohliche oder unangenehme Situation verlassen, hinter sich lassen, vermeiden","escapar, evitar",escape,Sie sind der Feuersbrunst gerade noch entkommen.,Sie sind der Feuersbrunst gerade noch entkommen.,,,,,,,,,unknown,unknown,unknown,False,,,,,,,,False,"[""missing_answer"", ""missing_construction"", ""missing_example_de_with_blank"", ""missing_participle_ii"", ""missing_perfect_auxiliary"", ""missing_present_3sg""]",,https://de.wiktionary.org/wiki/entkommen,wiktionary
kommen,fortkommen,1,fort-,separable,Verb,umgangssprachlich : einen Ort verlassen; wegkommen,,,"Ich sende dir dorthin Nachricht, wann ich hier fortkommen kann.","Ich sende dir dorthin Nachricht, wann ich hier fortkommen kann.",,,,,,,,,unknown,unknown,unknown,False,,,,,,,,False,"[""missing_answer"", ""missing_construction"", ""missing_example_de_with_blank"", ""missing_gloss_en"", ""missing_gloss_es"", ""missing_participle_ii"", ""missing_perfect_auxiliary"", ""missing_present_3sg""]",,https://de.wiktionary.org/wiki/fortkommen,wiktionary
kommen,herkommen,1,her-,separable,Verb,in Richtung auf die sprechende Person kommen,,come,Komm sofort her !,Komm sofort her !,,,,,,,,,unknown,unknown,unknown,False,,,,,,,,False,"[""missing_answer"", ""missing_construction"", ""missing_example_de_with_blank"", ""missing_gloss_es"", ""missing_participle_ii"", ""missing_perfect_auxiliary"", ""missing_present_3sg""]",,https://de.wiktionary.org/wiki/herkommen,wiktionary
kommen,hinkommen,1,hin-,separable,Verb,"zu einem Ort, einer Stelle gelangen",,reach,Ich bin rechtzeitig zu euch hingekommen.,Ich bin rechtzeitig zu euch hingekommen.,,,,,,,,,unknown,unknown,unknown,False,,,,,,,,False,"[""missing_answer"", ""missing_construction"", ""missing_example_de_with_blank"", ""missing_gloss_es"", ""missing_participle_ii"", ""missing_perfect_auxiliary"", ""missing_present_3sg""]",,https://de.wiktionary.org/wiki/hinkommen,wiktionary
kommen,mitkommen,1,mit-,separable,Verb,jemand oder etwas zu einem Ort begleiten,"acompañar, irse con, ir con, venir con, venirse con","accompany, come along, tag along","»Ich würde gerne mit euch mitkommen, bin aber leider krank.«","»Ich würde gerne mit euch mitkommen, bin aber leider krank.«",,,,,,,,,unknown,unknown,unknown,False,,,,,,,,False,"[""missing_answer"", ""missing_construction"", ""missing_example_de_with_blank"", ""missing_participle_ii"", ""missing_perfect_auxiliary"", ""missing_present_3sg""]",,https://de.wiktionary.org/wiki/mitkommen,wiktionary
kommen,nachkommen,1,nach-,separable,Verb,"intransitiv : jemandem, einer Sache nach einiger Zeit folgen ; einige Zeit später hinterherkommen ; auf etwas (später) als Konsequenz folgen",seguir,"come, come on, come up, follow, join, sent on","Dann lässt sich von unseren jungen Leuten der eine seine Braut, der andere seine Eltern und Geschwister nachkommen.","Dann lässt sich von unseren jungen Leuten der eine seine Braut, der andere seine Eltern und Geschwister nachkommen.",,,,,,,,,unknown,unknown,unknown,False,,,,,,,,False,"[""missing_answer"", ""missing_construction"", ""missing_example_de_with_blank"", ""missing_participle_ii"", ""missing_perfect_auxiliary"", ""missing_present_3sg""]",,https://de.wiktionary.org/wiki/nachkommen,wiktionary
kommen,verkommen,1,ver-,inseparable,Verb,schlecht werden,pudrir,"go bad, go to waste, be wasted, decay",Die Früchte sind uns alle verkommen.,Die Früchte sind uns alle verkommen.,,,,,,,,,unknown,unknown,unknown,False,,,,,,,,False,"[""missing_answer"", ""missing_construction"", ""missing_example_de_with_blank"", ""missing_participle_ii"", ""missing_perfect_auxiliary"", ""missing_present_3sg""]",,https://de.wiktionary.org/wiki/verkommen,wiktionary
kommen,vorkommen,1,vor-,separable,Verb,umgangssprachlich : sich nach vorn bewegen,avanzar,advance,Komm doch mal vor zu mir!,Komm doch mal vor zu mir!,,,,,,,,,unknown,unknown,unknown,False,,,,,,,,False,"[""missing_answer"", ""missing_construction"", ""missing_example_de_with_blank"", ""missing_participle_ii"", ""missing_perfect_auxiliary"", ""missing_present_3sg""]",,https://de.wiktionary.org/wiki/vorkommen,wiktionary
kommen,wegkommen,1,weg-,separable,Verb,intransitiv :,,,"Kevin, komm da sofort weg! Das ist gefährlich!","Kevin, komm da sofort weg! Das ist gefährlich!",,,,,,,,,unknown,unknown,unknown,False,,,,,,,,False,"[""metadata_gloss"", ""missing_answer"", ""missing_construction"", ""missing_example_de_with_blank"", ""missing_gloss_en"", ""missing_gloss_es"", ""missing_participle_ii"", ""missing_perfect_auxiliary"", ""missing_present_3sg""]",,https://de.wiktionary.org/wiki/wegkommen,wiktionary
kommen,weiterkommen,1,weiter-,separable,Verb,sich auf (einer Reise) einem Ziel weiterhin nähern,,,"Sieh zu, dass du weiterkommst , bald wird es dunkel und der Weg zur Herberge ist noch lang.","Sieh zu, dass du weiterkommst , bald wird es dunkel und der Weg zur Herberge ist noch lang.",,,,,,,,,unknown,unknown,unknown,False,,,,,,,,False,"[""missing_answer"", ""missing_construction"", ""missing_example_de_with_blank"", ""missing_gloss_en"", ""missing_gloss_es"", ""missing_participle_ii"", ""missing_perfect_auxiliary"", ""missing_present_3sg""]",,https://de.wiktionary.org/wiki/weiterkommen,wiktionary
kommen,zukommen,1,zu-,separable,Verb,sich jemandem oder etwas nähern,"acercarse, aproximarse",approach,"Ich sehe, wie der große Hund auf ihn zukommt .","Ich sehe, wie der große Hund auf ihn zukommt .",,,,,,,,,unknown,unknown,unknown,False,,,,,,,,False,"[""missing_answer"", ""missing_construction"", ""missing_example_de_with_blank"", ""missing_participle_ii"", ""missing_perfect_auxiliary"", ""missing_present_3sg""]",,https://de.wiktionary.org/wiki/zukommen,wiktionary
kommen,zusammenkommen,1,zusammen-,separable,Verb,treffen von zwei oder mehr Personen,,"gather, meet, get together",Unsere Mitglieder des Schachvereins kommen dreimal die Woche zum Training zusammen.,Unsere Mitglieder des Schachvereins kommen dreimal die Woche zum Training zusammen.,,,,,,,,,unknown,unknown,unknown,False,,,,,,,,False,"[""missing_answer"", ""missing_construction"", ""missing_example_de_with_blank"", ""missing_gloss_es"", ""missing_participle_ii"", ""missing_perfect_auxiliary"", ""missing_present_3sg""]",,https://de.wiktionary.org/wiki/zusammenkommen,wiktionary
